wavenumber_cm-1,transmittance_fraction,absorbance
1338.7173396674584,0.7289719626168224,0.13728917499472926
1334.9168646080761,0.6121495327102804,0.21314247769342656
1331.1163895486936,0.3987538940809969,0.3992950627570037
1327.3159144893111,0.22274143302180685,0.6521989906037915
1323.5154394299288,0.27102803738317754,0.5669857797862536
1319.7149643705463,0.43457943925233644,0.36193082479525573
1315.9144893111638,0.5482866043613707,0.2609923645907223
1312.1140142517816,0.5794392523364486,0.2369920881869558
1308.313539192399,0.48598130841121495,0.3133804340504105
1304.5130641330165,0.3426791277258567,0.4651123472466471
1300.7125890736343,0.27258566978193144,0.5644969793825588
1296.9121140142518,0.21651090342679127,0.6645202278147582
1293.1116389548692,0.16666666666666666,0.7781512503836436
1289.311163895487,0.2087227414330218,0.6804302297040457
1285.5106888361045,0.2881619937694704,0.5403632996658395
1281.710213776722,0.35202492211838005,0.4534265889214524
1277.9097387173397,0.3691588785046729,0.43278668205874943
1274.1092636579574,0.3878504672897196,0.41133568097311696
1270.3087885985747,0.4517133956386293,0.3451370301698972
1266.5083135391924,0.5420560747663551,0.2659557841222724
1262.70783847981,0.6152647975077882,0.21093793244239303
1258.9073634204276,0.6526479750778816,0.18532100510255795
1255.106888361045,0.67601246105919,0.1700452985563426
1251.3064133016628,0.7009345794392523,0.15432251429350963
1247.5059382422803,0.7289719626168224,0.13728917499472926
1243.7054631828978,0.7538940809968847,0.12268966642444082
1239.9049881235155,0.780373831775701,0.10769730220160754
1236.104513064133,0.8052959501557633,0.09404448497491075
1232.3040380047505,0.8193146417445483,0.08654928391511423
1228.5035629453682,0.82398753894081,0.0840793560336675
1224.7030878859857,0.8271028037383178,0.08244050698738419
1220.9026128266032,0.8271028037383178,0.08244050698738419
1217.102137767221,0.8255451713395638,0.08325915846806424
1213.3016627078384,0.8271028037383178,0.08244050698738419
1209.501187648456,0.8364485981308412,0.07756074236929765
1205.7007125890736,0.8520249221183801,0.06954770173542248
1201.9002375296914,0.8644859813084113,0.06324204494617701
1198.0997624703086,0.8707165109034268,0.06012322018242996
1194.2992874109264,0.8551401869158879,0.06796268361876134
